"","T1","RH_1","T2","T3","RH_3","T6","RH_6","RH_7","RH_8","RH_9","T_out","RH_out","Windspeed","Appliances"
"6525",0.823170731205384,0.255347743251126,0.498809523809524,0.328235294117647,0.17208132428675,0.362022566217317,0.319418483904465,0.0592571182337415,0.0514211887596899,0.219793459686782,0.406938775510204,0.603864734347826,0.166666666642857,140
"10171",0.634146341686496,0.511815432968571,0.379761904761905,0.504705882352941,0.500733598721596,0.418561588030516,0.547559709241952,0.550657609560725,0.54234496124031,0.690189328796869,0.489795918367347,0.826086956521739,0.142857142857143,50
"6772",0.519512194805176,0.312241012585454,0.333333333333333,0.478039215294118,0.310207503523414,0.564600153062736,0.278643129075805,0.273160861435635,0.274806201550387,0.278657487215377,0.459183673469388,0.579710144927536,0.285714285714286,270
"396",0.0792682920248364,0.521670959789076,0.289682539285714,0.129019608235294,0.86585621481154,0.30412562032442,0.978089304257529,0.657320422121307,0.613695090310078,0.779345955459665,0.286938775510204,0.903381642463768,0.3095238095,610
"980",0.203048780363995,0.455482136867402,0.248809523809524,0.081176470588235,0.507650387656183,0.185410134212281,0.974714434060228,0.520306402734544,0.515503875968992,0.374698795288348,0.140816326530612,0.618357487971014,0.214285714285714,50
"2343",0.483536584461258,0.209093963666907,0.404761904761905,0.14,0.142946971105208,0.237463891563588,0.728971962616823,0.169099580888727,0.242764857751938,0.416006884782099,0.214979591836735,0.850241545942029,0.119047619071429,100
"801",0.477439024099123,0.425579572197205,0.476190476190476,0.247058823529412,0.628798994053406,0.239932844493001,0.987123572170301,0.774678421993739,0.779069767441861,0.763855421899509,0.213591836734694,0.951690821304348,0.214285714285714,50
"5139",0.262195121181588,0.345951394367577,0.141666666666667,0.223529411764706,0.298417522384913,0.20042959780757,0.804084458255452,0.55499349625018,0.598062015503876,0.432013769460927,0.16734693877551,0.990338164202899,0.0714285714285714,40
"4978",0.22134146327967,0.318064732933573,0.129761904761905,0.117647058823529,0.385663382809822,0.230057032812384,0.784008307372793,0.372452666624144,0.609560723643411,0.411359724714052,0.216326530612245,0.956521739130435,0.107142857142857,50
"11063",0.524999999679878,0.380557733255559,0.333333333333333,0.395686274117647,0.237266820213219,0.429671876157322,0.601194184839045,0.342535048466908,0.333333333333333,0.290533562944831,0.388979591836735,0.840579710144927,0.1904761905,50
"499",0.829878048884221,0.39198118492732,0.681746032142857,0.257647058823529,0.689373296937618,0.283139520516999,0.9767739701973,0.848099436457306,0.767441860465116,0.860585197958591,0.306122448979592,0.753623188405797,0.714285714285714,40
"1153",0.599390244146714,0.536454250187825,0.511904761904762,0.45235294117647,0.661391741702241,0.438436659025257,0.962893734890966,0.631955484987997,0.708548665116279,0.721170395917182,0.4,0.971014492753623,0.285714285714286,280
"6775",0.548780487470256,0.307985216752607,0.353174603571429,0.529411764705882,0.263361978466435,0.567069105992149,0.264728279646937,0.268391386077235,0.29173126627907,0.269879518197955,0.461224489795918,0.565217391304348,0.285714285714286,200
"11333",0.495731707014798,0.357038862166639,0.201190476190476,0.368235294117647,0.281073150341872,0.243636273868602,0.477673935617861,0.350773233176871,0.512661498837209,0.529604130889913,0.323673469387755,0.826086956521739,0.119047619071429,30
"6496",0.788414633665601,0.160040318252875,0.587301586904762,0.294117647058824,0.090127855604722,0.597684122287238,0.152232606438214,0.0501517561858869,0.0874677003875968,0.312736661047722,0.608163265306122,0.27536231884058,0.285714285714286,80
"9805",0.713414633711333,0.34247956112835,0.681746032142857,0.387058823529412,0.272898763419178,0.830382934597437,0,0.397311750165821,0.248062015503876,0.297418244355006,0.76734693877551,0.231884057971014,0.571428571428571,110
"9015",0.621951219132956,0.563332960003733,0.486904761904762,0.458823529411765,0.574303081025844,0.661876898007555,0.557632398753894,0.73233126184887,0.91188630503876,0.8741824439115,0.714285714285714,0.835748792318841,0.142857142857143,60
"10947",0.774695121478845,0.462537798194078,0.69047619047619,0.458823529411765,0.352337036124992,0.602159099325976,0.0628245067497404,0.274089979950006,0.274935400387597,0.492254733478097,0.476326530612245,0.623188405797101,0.166666666642857,70
"3731",0.256097560819453,0.370478217074593,0.337301586904762,0.129411764705882,0.280653950802904,0.342270942893119,0.513984077570093,0.477381124508944,0.514082687209303,0.3562822718836,0.359183673469388,0.47342995173913,0.428571428571429,130
"8744",0.495731707014798,0.378541830019366,0.285714285714286,0.305882352941176,0.295535527205101,0.473001999851863,0.603669089615784,0.460760225677231,0.383720930232558,0.344234079286707,0.466530612244898,0.823671497536232,0.0714285714285714,50
"1067",0.934756096991002,0.463433755299936,0.805158729761905,0.563529411764706,0.654160553270627,0.483124706799496,0.680166147455867,0.550802138972511,0.624160206589147,0.554216867718723,0.489795918367347,0.599033816376812,0.761904762142857,60
"2450",0.347560975397828,0.296785754441307,0.320238095238095,0.0984873952941177,0.274096475848689,0.42159840011851,0.543281412253375,0.199017199045963,0.226467331007752,0.308089500979675,0.33469387755102,0.557971014492754,0.416666666642857,60
"2001",0.203048780363995,0.483816776686344,0.245238095238095,0.0929411764705881,0.412911339009204,0.308816630879194,0.779508480477674,0.417594064665066,0.365482342635659,0.447504303021084,0.321224489795918,0.632850241594203,0.428571428571429,740
"8526",0.568902438677499,0.593459514034391,0.416666666666667,0.328235294117647,0.309264305032334,0.542379576809125,0.519487712045691,0.446596329013816,0.37984496124031,0.362822719558895,0.541632653061224,0.647342995217391,0.25,110
"5757",0.239634146195345,0.276626722079376,0.404761904761905,0.0384313729411762,0.182561307730573,0.502876330160729,0.381446867393562,0.280242809550548,0.398837209302326,0.464543889937256,0.515510204081633,0.531400966231884,0.166666666642857,300
"6794",0.514024389930473,0.275394781100819,0.357142857142857,0.361764705882353,0.111507021402538,0.555958817865343,0.229733471754933,0.246711952629963,0.276356589147287,0.215146299618736,0.484489795918367,0.536231884057971,0.226190476214286,100
"5453",0.203048780363995,0.344943442749481,0.237698413095238,0.0929411764705881,0.274994759856423,0.331284102399822,0.673485635202492,0.472178060481598,0.464728682170543,0.397418244509911,0.333469387755102,0.710144927536232,0.0714285714285714,80
"5933",0.696951219087225,0.199238436510418,0.630357142857143,0.188235294117647,0.180674910748412,0.56929116361751,0.222187608203531,0.121404827304727,0.05,0.348881239354754,0.566122448979592,0.38647343,0.428571428571429,80
"1968",0.274390243735128,0.452458282013113,0.226190476190476,0.129411764705882,0.507650387656183,0.293015332197615,0.941398407788162,0.683383918728629,0.656481481395349,0.679862306423432,0.290612244897959,0.850241545942029,0.488095238071429,60
"10111",0.782317073303466,0.603427035367135,0.736904761904762,0.470588235294118,0.421714524925952,0.827543638619362,0.149463482139149,0.607024136523634,0.504817275581395,0.561101549128898,0.791836734693877,0.608695652173913,0.214285714285714,90
"7827",0.799390243415006,0.513943330717002,0.622222222619047,0.470588235294118,0.428002514866486,0.664345851048071,0.373762547559709,0.610926434544143,0.536175710465116,0.512908778224973,0.738775510204082,0.492753623188406,0.523809523785714,120
"8500",0.514024389930473,0.404076604344478,0.375793651190476,0.368235294117647,0.312093900505574,0.534972718057922,0.697092419522326,0.489955195908362,0.440568475581395,0.385542168780457,0.5,0.782608695652174,0.285714285714286,90
"6295",0.392073169882882,0.418859894743228,0.129761904761905,0.21490196117647,0.350450639142832,0.328691701836901,0.726514364797508,0.303512068261817,0.453100775193798,0.432013769460927,0.293877551020408,0.898550724637681,0.142857142857143,50
"3601",0.404268292436422,0.453466233631209,0.341269841666667,0.328235294117647,0.418989729494653,0.524850011110288,0.497403946002077,0.345632110326005,0.356201550387597,0.342340791679459,0.408163265306122,0.478260869565217,0.0714285714285714,170
"211",0.117682926147754,0.547541717986887,0.250910364285714,0.081176470588235,0.778033955099148,0.427573266165469,0.830633437175493,0.930890783773795,0.95152057248062,0.968502581761015,0.416326530612245,0.840579710144927,0.571428571428571,50
"2786",0.788414633665601,0.522678911407172,0.630952380952381,0.375294117647059,0.620834206585796,0.592993111621361,0.95846313603323,0.871079635911415,0.723255813953488,0.695352839983588,0.636734693877551,0.884057971014493,0.642857142857143,90
"3504",0.621951219132956,0.353903012800111,0.535714285714286,0.316470588235294,0.293229930683972,0.318939337826828,0.77601246105919,0.394255982424376,0.306201550387597,0.266781411485924,0.27265306122449,0.852657004782609,0.0714285714285714,100
"7834",0.843292682412627,0.479336991829021,0.654761904761905,0.470588235294118,0.432194508369775,0.667061699133398,0.361266874350986,0.598352363144725,0.51937984496124,0.488812392514834,0.738775510204082,0.471014492753623,0.5,110
"2806",0.621951219132956,0.52637473400686,0.498809523809524,0.316470588235294,0.589394256883126,0.595215169246722,0.954309449636553,0.817748229631124,0.882299741472868,0.719449225693727,0.63265306122449,0.86231884057971,0.75,50
"3470",0.470731706420286,0.378205846146667,0.404761904761905,0.474509803529412,0.33158666932123,0.371898377897934,0.777050882658359,0.272987425968057,0.226098191085271,0.387091222136473,0.383673469387755,0.574879227101449,0.142857142857143,230
"3474",0.495731707014798,0.41516407214354,0.404761904761905,0.489411764705882,0.308111507086169,0.414981606288423,0.793596400103842,0.294840294882908,0.245478036046512,0.412736661202627,0.383673469387755,0.555555555507246,0.142857142857143,80
"5262",0.347560975397828,0.328144249114538,0.129761904761905,0.121568627058823,0.341647453226084,0.390415524775943,0.707788161993769,0.505708917402184,0.53204134379845,0.419793459480242,0.376734693877551,0.606280193188406,0.369047619071429,40
"585",0.731707316627008,0.367342367708065,0.677380952380952,0.257647058823529,0.444770488250843,0.30412562032442,0.978089304257529,0.576672929697452,0.612316968217054,0.53700516341876,0.308979591836735,0.898550724637681,0.404761904785714,260
"2712",0.091463414578376,0.396348975272405,0.141666666666667,0.174117647058823,0.356109830089312,0.495099128471965,0.95396330913811,0.517921665055344,0.698708010465116,0.631325301268274,0.503673469387755,0.954106280144928,0.4404761905,80
"7321",0.587195121593174,0.404076604344478,0.320238095238095,0.352941176470588,0.33158666932123,0.476705429227465,0.691865697507788,0.590836826360867,0.468992248062016,0.514629948448429,0.461224489795918,0.898550724637681,0.142857142857143,100
"11703",0.879878048243977,0.43543509901771,0.66547619047619,0.886274509411764,0.199538880570014,0.687800903636768,0.0719972308722742,0.333429686419053,0.414341085271318,0.267986230590708,0.710204081632653,0.405797101449275,0.3095238095,120
"2884",0.495731707014798,0.59357150854663,0.511904761904762,0.286274509411765,0.620834206585796,0.652692393156063,0.883676012461059,0.91920797816436,0.864341085271318,0.829087779719606,0.661224489795918,0.833333333333333,0.678571428571429,100
"9198",0.70792682883663,0.539702094402575,0.476190476190476,0.626666667058823,0.396562565163815,0.704095992889416,0.355140186915888,0.679144384980365,0.493281653875969,0.708777969069057,0.624489795918367,0.801932367101449,0.130952380928571,80
"9292",0.731707316627008,0.442378765832147,0.364285714285714,0.576470588235294,0.381890588845502,0.415228501592475,0.575977847040498,0.537216360823416,0.431976744186046,0.69845094669562,0.479591836734694,0.891304347826087,0.214285714285714,60
"11365",0.568902438677499,0.386269459091439,0.963095238095238,0.352941176470588,0.287570739737491,0.653235562921265,0.0466251298026999,0.298309004234472,0.313953488372093,0.388640275492489,0.587755102040816,0.492753623188406,0.428571428571429,50
"6318",0.398170732074286,0.409900324692597,0.447619047619048,0.320784314117647,0.507650387656183,0.386588647766832,0.494877120145379,0.384159560685671,0.304909560852713,0.349225473605985,0.408163265306122,0.541062801884058,0.476190476214286,320
"3070",0.605487804508849,0.551797513819734,0.479761904761905,0.316470588235294,0.633410186466865,0.42633878971928,0.900207684319834,0.851676542976106,0.673126615116279,0.708482911065666,0.416326530612245,0.942028985507246,0.107142857142857,110
"339",0.129878048701294,0.48236084668331,0.269444444047619,0.105882352941176,0.672814923637144,0.28190504407081,0.948009691900311,0.787541552216728,0.812403100775194,0.708777969069057,0.313061224489796,0.869565217391304,0.357142857142857,30
"9460",0.45731707289188,0.445738604559136,0.201190476190476,0.458823529411765,0.437853699316255,0.340838950188875,0.568757355451713,0.628703569970907,0.340919158527132,0.669535284049994,0.377551020408163,0.86231884057971,0.321428571428571,50
"5397",0.416463414989962,0.30428939415292,0.214285714285714,0.105882352941176,0.308321106541254,0.403747870528109,0.493146417445483,0.473767885745594,0.472739018217054,0.306368330756219,0.345714285714286,0.690821256086956,0.119047619071429,60
"8045",0.562195120998662,0.434427147399613,0.308333333333333,0.387058823529412,0.324669880386642,0.552131940856233,0.633748701973001,0.688972394954325,0.567635658914729,0.579690189401086,0.555102040816327,0.72463768115942,0.880952380714286,140
"11981",0.684756096533685,0.277746668209711,0.456349205952381,0.411764705882353,0.10270383548579,0.474113028664543,0.2398753894081,0.262940556910383,0.278682170542636,0.278829604082818,0.470612244897959,0.570048309130435,0.428571428571429,120
"2161",0.451219512529744,0.287490200517977,0.367857142857143,0.257647058823529,0.176273317790038,0.32375379601511,0.720976116303219,0.234137881230545,0.227260981782946,0.464371773069815,0.346938775510204,0.492753623188406,0.285714285714286,70
"4888",0.129878048701294,0.376301937422712,0.154761904761905,0.0929411764705881,0.300146719618559,0.32375379601511,0.768051228764278,0.376788553313599,0.489276485658915,0.423235800443505,0.320408163265306,0.91304347826087,0.428571428571429,60
"1677",0.422560975352097,0.34796729760377,0.289682539285714,0.21490196117647,0.450429679197323,0.258326543700467,0.913811007268951,0.487064604637529,0.627519379844961,0.581239242757102,0.227224489795918,0.859903381594203,0.166666666642857,50
"9895",0.53048780455458,0.402060701108285,0.23412698452381,0.387058823529412,0.385663382809822,0.264375478371972,0.550709588058152,0.62263332860567,0.34031007751938,0.695352839983588,0.359183673469388,0.956521739130435,0.0714285714285714,60
"6413",0.605487804508849,0.280770523064,0.273809523809524,0.411764705882353,0.212114860451083,0.274498185319606,0.434683281412253,0.186443127646545,0.405684754651163,0.397418244509911,0.244897959183673,0.72463768115942,0.285714285714286,60
"5076",0.495731707014798,0.337887781422805,0.357142857142857,0.320392156470588,0.207922866947794,0.269560279497815,0.798892350259605,0.40713976013978,0.326614987209302,0.288812392721375,0.26734693877551,0.896135265652174,0.0833333333571429,110
"10812",0.751829267834251,0.605666927963788,0.654761904761905,0.760784314117647,0.555648710659327,0.710268375305533,0.108653513291796,0.430863254578821,0.46873385,0.574870912465599,0.620408163265306,0.541062801884058,0.297619047642857,200
"2408",0.256097560819453,0.270691006883035,0.166666666666667,0.105882352941176,0.33158666932123,0.194257215502555,0.845621322222222,0.299176181572363,0.436918604651163,0.461273666357784,0.163959183673469,0.782608695652174,0.214285714285714,60
"4724",0.274390243735128,0.32478441038755,0.119047619047619,0.21490196117647,0.343533850208245,0.286719502259092,0.814780200726895,0.40713976013978,0.546511627906977,0.550774526755461,0.248979591836735,0.954106280144928,0.0714285714285714,40
"1100",0.640243902048632,0.492776346736975,0.605952380952381,0.470588235294118,0.648082162785178,0.452262795348493,0.768328141225337,0.637375343349816,0.773449612403101,0.790619621378551,0.452244897959184,0.719806763333333,0.630952380928571,40
"6682",0.788414633665601,0.287490200517977,0.486904761904762,0.341176470588235,0.20121567809709,0.415228501592475,0.638084112149533,0.32519150170909,0.410594315116279,0.263339070522661,0.4,0.855072463768116,0.285714285714286,30
"10110",0.770121950749926,0.527494680137195,0.736904761904762,0.470588235294118,0.403898553637371,0.840875984371528,0.13776393219107,0.607024136523634,0.507751937984496,0.546987952057317,0.795918367346939,0.591787439565217,0.226190476214286,130
"4575",0.422560975352097,0.316216821633729,0.297619047619048,0.214285714117647,0.376950025230968,0.363010147396489,0.820353063343718,0.40713976013978,0.592469546124031,0.561962134498802,0.353877551020408,0.875086266376812,0.489795918357143,30
"7517",0.470731706420286,0.3684623138384,0.367857142857143,0.305882352941176,0.287570739737491,0.579166975298126,0.304880581516096,0.462350050507638,0.441860465116279,0.323063683421159,0.551020408163265,0.594202898550725,0.285714285714286,70
"5948",0.660365853255874,0.255123754226649,0.392857142857143,0.198823529411764,0.215887654415403,0.391773448892675,0.401453790238837,0.293105940207126,0.107105943023256,0.358003442623407,0.427755102040816,0.640096618405797,0.285714285714286,120
"5176",0.22134146327967,0.396460969784643,0.304761904761905,0.117647058823529,0.19513728761164,0.448559365972891,0.82474904807892,0.420581008877089,0.375581395348837,0.32874354572655,0.393877551020408,0.760869565217391,0.178571428571429,60
"7623",0.477439024099123,0.42994736254229,0.273809523809524,0.294117647058824,0.3630266190239,0.534972718057922,0.767047421287643,0.623934094612507,0.484108527131783,0.523063683214619,0.517142857142857,0.927536231884058,0.285714285714286,520
"6626",0.45731707289188,0.277746668209711,0.238095238095238,0.223529411764706,0.174386920807878,0.444609041293238,0.530979577673936,0.249891602724367,0.248062015503876,0.219793459686782,0.415102040816327,0.705314009710145,0.142857142857143,60
"11547",0.843292682412627,0.249748012263468,0.813492063095238,0.48235294117647,0.180674910748412,0.960620201096215,0,0.273160861435635,0.338242894186047,0.261101549180533,0.946938775510204,0.125603864782609,0.285714285714286,230
"7664",0.823170731205384,0.43319520675704,0.511904761904762,0.694117647058823,0.319010689440162,0.577809051181394,0.432606438213915,0.491111432503412,0.388630491085271,0.518072289411691,0.587755102040816,0.478260869565217,0.202380952357143,380
"11007",0.713414633711333,0.3684623138384,0.345238095238095,0.4,0.337874659261764,0.27918919587438,0.485565939771547,0.319121260343853,0.346899224806201,0.398967297865926,0.4,0.787439613478261,0.0714285714285714,60
"10822",0.751829267834251,0.676447530591007,0.598809523809524,0.698039215294118,0.450429679197323,0.579413870565143,0.459328487331257,0.450498627034326,0.447028423643411,0.6437177281164,0.577551020408163,0.673913043478261,0.285714285714286,820
"5972",0.519512194805176,0.258707581978115,0.238095238095238,0.14,0.268706769915889,0.311162136138064,0.600726895119419,0.414510767511853,0.358333333333333,0.383820998557002,0.306122448979592,0.804347826086957,0.1904761905,50
"1965",0.294512194942371,0.451226341034556,0.226190476190476,0.132941176470588,0.522322363974497,0.296348418635657,0.942506057424714,0.674013585875706,0.658527131782946,0.672633390762025,0.29265306122449,0.879227053188406,0.452380952357143,30
"4855",0.091463414578376,0.341583604022492,0.0781746035714285,0.14,0.333682665758475,0.307458706762462,0.788819660747664,0.398901575429817,0.527131782945737,0.535283993195304,0.318367346938775,0.869565217391304,0.571428571428571,30
"3970",0.227439023641805,0.201478329107072,0.174603175,0.0509803917647059,0.188639698216022,0.228822556366195,0.575597092419522,0.469576528467926,0.494702842248062,0.493459552582881,0.246938775510204,0.630434782608696,0.392857142857143,40
"10350",0.67865853617155,0.453354239118971,0.431349205952381,0.492941176470588,0.352337036124992,0.64313754536701,0.323343717549325,0.524208700755053,0.378139534883721,0.473321858954678,0.527755102040816,0.814009661884058,0.0714285714285714,60
"3540",0.45731707289188,0.381565684873655,0.333333333333333,0.257647058823529,0.3630266190239,0.277831271757648,0.841744548286604,0.59401647645527,0.577519379844961,0.469535284256534,0.262040816326531,0.91304347826087,0.0714285714285714,30
"3194",0.514024389930473,0.49714413708206,0.384126984523809,0.235294117647059,0.544749528305334,0.370787349085253,0.898546209761163,0.489955195908362,0.417183462403101,0.467641996649287,0.400816326530612,0.734299516956522,0.142857142857143,50
"5442",0.196341462685158,0.310225109349261,0.0107142857142857,0.117647058823529,0.287570739737491,0.193022739056366,0.637902388369678,0.542997542931493,0.506072351550388,0.464543889937256,0.185020408163265,0.881642512028986,0.0714285714285714,50
"8657",0.719512194073468,0.354686975057747,0.710317460714286,0.387058823529412,0.329281072800101,0.674468557884601,0.266874350986501,0.390229802050908,0.37984496124031,0.503786574956319,0.644897959183674,0.367149758405797,0.261904761928571,50
"5197",0.312804877858046,0.424347631218648,0.341269841666667,0.143921568235294,0.291343533701812,0.572253907117991,0.820327102803738,0.27749674812509,0.266149870930233,0.450602409733115,0.477551020408163,0.492753623188406,0.214285714285714,20
"8985",0.696951219087225,0.572068540693903,0.595238095238095,0.434117647058823,0.591280653865286,0.772979779275609,0.372066458982347,0.761381702668215,0.71950904379845,0.743545610887514,0.848979591836735,0.608695652173913,0.261904761928571,80
"8944",0.788414633665601,0.496136185463963,0.829365079761905,0.411764705882353,0.513309578602664,0.969384983704911,0.120456905503634,0.637375343349816,0.636692506589147,0.638554216929681,0.96734693877551,0.340579710144928,0.25,90
"2332",0.422560975352097,0.202486280725168,0.345238095238095,0.117647058823529,0.16181094092681,0.342270942893119,0.655174800934579,0.139904610657596,0.214211886434108,0.395869191153895,0.281632653061224,0.717391304347826,0.178571428571429,70
"4769",0.256097560819453,0.30675327577405,0.214285714285714,0.121568627058823,0.224271640793182,0.488062612658322,0.490065766666667,0.29628559030153,0.389793281782946,0.350774526962001,0.480408163265306,0.36231884057971,0.0714285714285714,480
"8589",0.587195121593174,0.37148616869269,0.301190476190476,0.4,0.39446656872657,0.322642767202429,0.641675320145379,0.463939875771635,0.636692506589147,0.617900172182805,0.360408163265306,0.88888888884058,0.142857142857143,40
"7135",0.660365853255874,0.32478441038755,0.379761904761905,0.356862744705882,0.274994759856423,0.438313211354714,0.490827275908619,0.60832490253047,0.570445736434109,0.412908778070067,0.420408163265306,0.782608695652174,0.142857142857143,40
"4277",0.331097560773721,0.408780378562262,0.285714285714286,0.198823529411764,0.400754558667104,0.485593659728909,0.767358947767394,0.515536927376144,0.739244186046512,0.592082616249211,0.497959183673469,0.714975845362319,0.5,40
"5518",0.67865853617155,0.349423227606804,0.427380952380952,0.257647058823529,0.365122615461145,0.394242401785053,0.394565593665628,0.276051452706468,0.277519379844961,0.467641996649287,0.418367346938776,0.579710144927536,0.142857142857143,150
"7701",0.83658536473379,0.360622690254088,0.396825396428572,0.504705882352941,0.306434709559093,0.280320799274128,0.684360216926272,0.550657609560725,0.539685615891473,0.493459552582881,0.268163265306122,0.927536231884058,0.0714285714285714,60
"11029",0.605487804508849,0.37148616869269,0.226190476190476,0.387058823529412,0.302242716055805,0.220181221131768,0.517064728245068,0.338199161777453,0.387209302325582,0.419793459480242,0.253061224489796,0.927536231884058,0.0714285714285714,60
"2874",0.433536585101502,0.580132153638676,0.431349205952381,0.28235294117647,0.601970236764194,0.633360491815421,0.903800623052959,0.891458303351851,0.883720930232558,0.846385542195114,0.640816326530612,0.874396135217391,0.583333333357143,90
"10749",0.67865853617155,0.465561653048368,0.416666666666667,0.6,0.450429679197323,0.567069105992149,0.507372793354102,0.572337043007998,0.685658914728682,0.716006884730463,0.579591836734694,0.797101449275362,0.404761904785714,40
"2437",0.239634146195345,0.258595587465876,0.248809523809524,0.0655462188235293,0.227924663640311,0.34486334345604,0.665559016926272,0.209567856512439,0.260981912015504,0.378313253119051,0.277551020408163,0.623188405797101,0.285714285714286,540
"104",0.239634146195345,0.599955202127908,0.320238095238095,0.0929411764705881,0.771745965158614,0.386712095400341,0.991346486708203,0.797369562190688,0.767441860465116,0.75886402758023,0.419591836734694,0.857487922753623,0.357142857142857,500
"3671",0.451219512529744,0.318848695191209,0.357142857142857,0.164705882352941,0.280653950802904,0.260548601325828,0.661024576012461,0.503210621116232,0.514082687209303,0.393631669811767,0.278775510204082,0.72463768115942,0.1904761905,50
"4918",0.404268292436422,0.314368910333885,0.379761904761905,0.0929411764705881,0.306434709559093,0.346961953447893,0.770093457943925,0.382858794678835,0.387596899224806,0.326850258119303,0.302040816326531,0.891304347826087,0.285714285714286,70
"2266",0.331097560773721,0.25758763584778,0.178571428571429,0.170588235294118,0.374973799910915,0.0115546996518776,0.800623052959502,0.283133400821381,0.445348837209302,0.457831325394521,0.0387755102040816,0.818840579710145,0.107142857142857,50
"11649",0.731707316627008,0.364766491238713,0.694444444047619,0.697647058823529,0.33158666932123,0.739525467372787,0.0366908965005192,0.378696343456959,0.351291989534884,0.366609294257038,0.628571428571429,0.516908212608696,0.3095238095,130
"5315",0.203048780363995,0.357038862166639,0.0476190476190479,0.105882352941176,0.280653950802904,0.433745648470484,0.441294565628245,0.349472467170035,0.342377260852713,0.414802065677314,0.424489795918367,0.434782608695652,0.666666666642857,90
"5561",0.439024389976204,0.305521335131477,0.141666666666667,0.188235294117647,0.306434709559093,0.210305409488186,0.682208376635514,0.522907934748216,0.542248062015504,0.514629948448429,0.210897959183673,0.850241545942029,0.0714285714285714,40
"7690",0.896341462868084,0.401836711747825,0.503174603571429,0.541176470588235,0.319010689440162,0.310174554958892,0.660020768431983,0.45512357298094,0.382299741472868,0.397246127642471,0.308163265306122,0.898550724637681,0.0714285714285714,50
"438",0.672560975809414,0.519543062040644,0.630952380952381,0.411764705882353,0.725214839598661,0.380416265461818,0.765316718587747,0.66050007221571,0.634237725968992,0.634767642231537,0.380408163265306,0.652173913043478,0.4404761905,100
"9684",0.713414633711333,0.670847799267365,0.498809523809524,0.607058823529412,0.553552714222082,0.625953633064217,0.164693665628245,0.42045712652413,0.35015503875969,0.493459552582881,0.59469387755102,0.623188405797101,0.166666666642857,190
"10039",0.646951219727469,0.41516407214354,0.384126984523809,0.458823529411765,0.396562565163815,0.57040219243019,0.237383177570093,0.638820638768438,0.30049833875969,0.669535284049994,0.555102040816327,0.623188405797101,0.214285714285714,110
"9939",0.713414633711333,0.369974241265545,0.855952380952381,0.407843137647059,0.381890588845502,0.761869491148804,0.0892350294184839,0.430409018851049,0.279900332170543,0.46299483658124,0.697959183673469,0.429951690869565,0.3095238095,60
"6436",0.45731707289188,0.287490200517977,0.137698413095238,0.375294117647059,0.224690840332151,0.220181221131768,0.54721356874351,0.203353085735417,0.414341085271318,0.432013769460927,0.189795918367347,0.804347826086957,0.178571428571429,50
"7559",0.646951219727469,0.395341023654308,0.404761904761905,0.341176470588235,0.356109830089312,0.459299311162136,0.67390100384216,0.673363202872288,0.624031007751938,0.528055077533897,0.453061224489796,0.942028985507246,0.214285714285714,50
"11535",0.843292682412627,0.240788442212837,0.855952380952381,0.470588235294118,0.16977572839442,1,0,0.235005058568436,0.312273901937984,0.292598967419518,0.955102040816327,0.11111111115942,0.333333333357143,50
"10502",0.574999999039634,0.48236084668331,0.753968253571429,0.445882352941176,0.369314608964434,0.791743821568773,0.339217722429907,0.567567567649598,0.457364341085271,0.53666092968388,0.657142857142857,0.642512077246377,0.142857142857143,70
"11807",0.751829267834251,0.372718109671247,0.725,0.776470588235294,0.255711590495853,0.618917117250574,0.0477673935617861,0.234137881230545,0.313953488372093,0.394148020930439,0.542857142857143,0.429951690869565,0.357142857142857,100
"3753",0.404268292436422,0.328144249114538,0.392857142857143,0.239215685882353,0.373087402928755,0.483124706799496,0.253028729698858,0.260029319014313,0.27002583992248,0.424010327121513,0.455918367346939,0.265700483043478,0.476190476214286,220
"4428",0.347560975397828,0.339119722401362,0.273809523809524,0.210588235294118,0.413330538548173,0.330049625953633,0.837902388369678,0.427518427580217,0.637984496124031,0.576592082689055,0.344897959183673,0.826086956521739,0.369047619071429,50
"9256",0.843292682412627,0.533094411460837,0.583333333333333,0.736078431764706,0.385663382809822,0.618824531516184,0.204231568016615,0.474562798160798,0.325088090310078,0.433734939684383,0.702040816326531,0.485507246376812,0.285714285714286,90
"11784",0.66646341361801,0.372718109671247,0.519841270238095,0.610588235294117,0.205512471013522,0.517566599992593,0.329110418795431,0.347564677026675,0.530398670930233,0.437177280647646,0.449795918367347,0.75120772942029,0.285714285714286,50
"4284",0.294512194942371,0.405084555962575,0.269444444047619,0.198823529411764,0.406413749613585,0.480532306236575,0.752474904776739,0.50252926730778,0.709302325581395,0.602409638622649,0.486938775510204,0.746376811594203,0.5595238095,40
"8382",0.640243902048632,0.36599843221727,0.595238095238095,0.4,0.306434709559093,0.65076660988075,0.15126341298027,0.35828876996073,0.276098191085271,0.318416523353113,0.636734693877551,0.509661835797101,0.166666666642857,100
"9170",0.67865853617155,0.539478105042115,0.404761904761905,0.647058823529412,0.526514357477785,0.57040219243019,0.548909657320872,0.806041335569597,0.710594315116279,0.798623063717965,0.620408163265306,0.753623188405797,0.202380952357143,60
"2354",0.536585364916716,0.202710270085629,0.439285714285714,0.129411764705882,0.180674910748412,0.230057032812384,0.769089650363448,0.186443127646545,0.264470284108527,0.428227194762784,0.218367346938775,0.840579710144927,0.0833333333571429,100
